Day,Time,Classroom,Capacity
Monday,12:30,405,50
Monday,13:00,405,50
Monday,13:30,405,50
Monday,14:00,405,50
Monday,14:30,405,50
Monday,15:00,405,50
Monday,15:30,405,50
Monday,16:00,405,50
Monday,16:30,405,50
Monday,17:00,405,50
Monday,17:30,405,50
Monday,18:00,405,50
Monday,18:30,405,50
Monday,19:00,405,50
Monday,19:30,405,50
Monday,20:00,405,50
Monday,20:30,405,50
Monday,21:00,405,50
Monday,21:30,405,50
Tuesday,07:00,405,50
Tuesday,07:30,405,50
Tuesday,08:00,405,50
Tuesday,08:30,405,50
Tuesday,09:00,405,50
Tuesday,09:30,405,50
Tuesday,10:00,405,50
Tuesday,10:30,405,50
Tuesday,11:00,405,50
Tuesday,11:30,405,50
Tuesday,12:00,405,50
Tuesday,12:30,405,50
Tuesday,13:00,405,50
Tuesday,13:30,405,50
Tuesday,14:00,405,50
Tuesday,14:30,405,50
Tuesday,15:00,405,50
Tuesday,15:30,405,50
Tuesday,16:00,405,50
Tuesday,16:30,405,50
Tuesday,17:00,405,50
Tuesday,17:30,405,50
Tuesday,18:00,405,50
Tuesday,18:30,405,50
Tuesday,19:00,405,50
Tuesday,19:30,405,50
Tuesday,20:00,405,50
Tuesday,20:30,405,50
Tuesday,21:00,405,50
Tuesday,21:30,405,50
Wednesday,07:00,405,50
Wednesday,07:30,405,50
Wednesday,08:00,405,50
Wednesday,08:30,405,50
Wednesday,09:00,405,50
Wednesday,09:30,405,50
Wednesday,10:00,405,50
Wednesday,10:30,405,50
Wednesday,11:00,405,50
Wednesday,11:30,405,50
Wednesday,12:00,405,50
Wednesday,12:30,405,50
Wednesday,13:00,405,50
Wednesday,13:30,405,50
Wednesday,14:00,405,50
Wednesday,14:30,405,50
Wednesday,15:00,405,50
Wednesday,15:30,405,50
Wednesday,16:00,405,50
Wednesday,16:30,405,50
Wednesday,17:00,405,50
Wednesday,17:30,405,50
Wednesday,18:00,405,50
Wednesday,18:30,405,50
Wednesday,19:00,405,50
Wednesday,19:30,405,50
Wednesday,20:00,405,50
Wednesday,20:30,405,50
Wednesday,21:00,405,50
Wednesday,21:30,405,50
Thursday,07:00,405,50
Thursday,07:30,405,50
Thursday,08:00,405,50
Thursday,08:30,405,50
Thursday,09:00,405,50
Thursday,09:30,405,50
Thursday,10:00,405,50
Thursday,10:30,405,50
Thursday,11:00,405,50
Thursday,11:30,405,50
Thursday,12:00,405,50
Thursday,12:30,405,50
Thursday,13:00,405,50
Thursday,13:30,405,50
Thursday,14:00,405,50
Thursday,14:30,405,50
Thursday,15:00,405,50
Thursday,15:30,405,50
Thursday,16:00,405,50
Thursday,16:30,405,50
Thursday,17:00,405,50
Thursday,17:30,405,50
Thursday,18:00,405,50
Thursday,18:30,405,50
Thursday,19:00,405,50
Thursday,19:30,405,50
Thursday,20:00,405,50
Thursday,20:30,405,50
Thursday,21:00,405,50
Thursday,21:30,405,50
Friday,07:00,405,50
Friday,07:30,405,50
Friday,08:00,405,50
Friday,08:30,405,50
Friday,09:00,405,50
Friday,09:30,405,50
Friday,10:00,405,50
Friday,10:30,405,50
Friday,11:00,405,50
Friday,11:30,405,50
Friday,12:00,405,50
Friday,12:30,405,50
Friday,13:00,405,50
Friday,13:30,405,50
Friday,14:00,405,50
Friday,14:30,405,50
Friday,15:00,405,50
Friday,15:30,405,50
Friday,16:00,405,50
Friday,16:30,405,50
Friday,17:00,405,50
Friday,17:30,405,50
Friday,18:00,405,50
Friday,18:30,405,50
Friday,19:00,405,50
Friday,19:30,405,50
Friday,20:00,405,50
Friday,20:30,405,50
Friday,21:00,405,50
Friday,21:30,405,50
Saturday,07:00,405,50
Saturday,07:30,405,50
Saturday,08:00,405,50
Saturday,08:30,405,50
Saturday,09:00,405,50
Saturday,09:30,405,50
Saturday,10:00,405,50
Saturday,10:30,405,50
Saturday,11:00,405,50
Saturday,11:30,405,50
Saturday,12:00,405,50
Saturday,12:30,405,50
Saturday,13:00,405,50
Saturday,13:30,405,50
Saturday,14:00,405,50
Saturday,14:30,405,50
Saturday,15:00,405,50
Saturday,15:30,405,50
Saturday,16:00,405,50
Saturday,16:30,405,50
Saturday,17:00,405,50
Saturday,17:30,405,50
Saturday,18:00,405,50
Saturday,18:30,405,50
Saturday,19:00,405,50
Saturday,19:30,405,50
Saturday,20:00,405,50
Saturday,20:30,405,50
Saturday,21:00,405,50
Saturday,21:30,405,50
Monday,07:00,406,50
Monday,07:30,406,50
Monday,08:00,406,50
Monday,08:30,406,50
Monday,09:00,406,50
Monday,09:30,406,50
Monday,10:00,406,50
Monday,10:30,406,50
Monday,11:00,406,50
Monday,11:30,406,50
Monday,12:00,406,50
Monday,12:30,406,50
Monday,13:00,406,50
Monday,13:30,406,50
Monday,14:00,406,50
Monday,14:30,406,50
Monday,15:00,406,50
Monday,15:30,406,50
Monday,16:00,406,50
Monday,16:30,406,50
Monday,17:00,406,50
Monday,17:30,406,50
Monday,18:00,406,50
Monday,18:30,406,50
Monday,19:00,406,50
Monday,19:30,406,50
Monday,20:00,406,50
Monday,20:30,406,50
Monday,21:00,406,50
Monday,21:30,406,50
Tuesday,07:00,406,50
Tuesday,07:30,406,50
Tuesday,08:00,406,50
Tuesday,08:30,406,50
Tuesday,09:00,406,50
Tuesday,09:30,406,50
Tuesday,10:00,406,50
Tuesday,10:30,406,50
Tuesday,11:00,406,50
Tuesday,11:30,406,50
Tuesday,12:00,406,50
Tuesday,12:30,406,50
Tuesday,13:00,406,50
Tuesday,13:30,406,50
Tuesday,14:00,406,50
Tuesday,14:30,406,50
Tuesday,15:00,406,50
Tuesday,15:30,406,50
Tuesday,16:00,406,50
Tuesday,16:30,406,50
Tuesday,17:00,406,50
Tuesday,17:30,406,50
Tuesday,18:00,406,50
Tuesday,18:30,406,50
Tuesday,19:00,406,50
Tuesday,19:30,406,50
Tuesday,20:00,406,50
Tuesday,20:30,406,50
Tuesday,21:00,406,50
Tuesday,21:30,406,50
Wednesday,07:00,406,50
Wednesday,07:30,406,50
Wednesday,08:00,406,50
Wednesday,08:30,406,50
Wednesday,09:00,406,50
Wednesday,09:30,406,50
Wednesday,10:00,406,50
Wednesday,10:30,406,50
Wednesday,11:00,406,50
Wednesday,11:30,406,50
Wednesday,12:00,406,50
Wednesday,12:30,406,50
Wednesday,13:00,406,50
Wednesday,13:30,406,50
Wednesday,14:00,406,50
Wednesday,14:30,406,50
Wednesday,15:00,406,50
Wednesday,15:30,406,50
Wednesday,16:00,406,50
Wednesday,16:30,406,50
Wednesday,17:00,406,50
Wednesday,17:30,406,50
Wednesday,18:00,406,50
Wednesday,18:30,406,50
Wednesday,19:00,406,50
Wednesday,19:30,406,50
Wednesday,20:00,406,50
Wednesday,20:30,406,50
Wednesday,21:00,406,50
Wednesday,21:30,406,50
Thursday,07:00,406,50
Thursday,07:30,406,50
Thursday,08:00,406,50
Thursday,08:30,406,50
Thursday,09:00,406,50
Thursday,09:30,406,50
Thursday,10:00,406,50
Thursday,10:30,406,50
Thursday,11:00,406,50
Thursday,11:30,406,50
Thursday,12:00,406,50
Thursday,12:30,406,50
Thursday,13:00,406,50
Thursday,13:30,406,50
Thursday,14:00,406,50
Thursday,14:30,406,50
Thursday,15:00,406,50
Thursday,15:30,406,50
Thursday,16:00,406,50
Thursday,16:30,406,50
Thursday,17:00,406,50
Thursday,17:30,406,50
Thursday,18:00,406,50
Thursday,18:30,406,50
Thursday,19:00,406,50
Thursday,19:30,406,50
Thursday,20:00,406,50
Thursday,20:30,406,50
Thursday,21:00,406,50
Thursday,21:30,406,50
Friday,07:00,406,50
Friday,07:30,406,50
Friday,08:00,406,50
Friday,08:30,406,50
Friday,09:00,406,50
Friday,09:30,406,50
Friday,10:00,406,50
Friday,10:30,406,50
Friday,11:00,406,50
Friday,11:30,406,50
Friday,12:00,406,50
Friday,12:30,406,50
Friday,13:00,406,50
Friday,13:30,406,50
Friday,14:00,406,50
Friday,14:30,406,50
Friday,15:00,406,50
Friday,15:30,406,50
Friday,16:00,406,50
Friday,16:30,406,50
Friday,17:00,406,50
Friday,17:30,406,50
Friday,18:00,406,50
Friday,18:30,406,50
Friday,19:00,406,50
Friday,19:30,406,50
Friday,20:00,406,50
Friday,20:30,406,50
Friday,21:00,406,50
Friday,21:30,406,50
Saturday,07:00,406,50
Saturday,07:30,406,50
Saturday,08:00,406,50
Saturday,08:30,406,50
Saturday,09:00,406,50
Saturday,09:30,406,50
Saturday,10:00,406,50
Saturday,10:30,406,50
Saturday,11:00,406,50
Saturday,11:30,406,50
Saturday,12:00,406,50
Saturday,12:30,406,50
Saturday,13:00,406,50
Saturday,13:30,406,50
Saturday,14:00,406,50
Saturday,14:30,406,50
Saturday,15:00,406,50
Saturday,15:30,406,50
Saturday,16:00,406,50
Saturday,16:30,406,50
Saturday,17:00,406,50
Saturday,17:30,406,50
Saturday,18:00,406,50
Saturday,18:30,406,50
Saturday,19:00,406,50
Saturday,19:30,406,50
Saturday,20:00,406,50
Saturday,20:30,406,50
Saturday,21:00,406,50
Saturday,21:30,406,50
Monday,07:00,407,50
Monday,07:30,407,50
Monday,08:00,407,50
Monday,08:30,407,50
Monday,09:00,407,50
Monday,09:30,407,50
Monday,10:00,407,50
Monday,10:30,407,50
Monday,11:00,407,50
Monday,11:30,407,50
Monday,12:00,407,50
Monday,12:30,407,50
Monday,13:00,407,50
Monday,13:30,407,50
Monday,14:00,407,50
Monday,14:30,407,50
Monday,15:00,407,50
Monday,15:30,407,50
Monday,16:00,407,50
Monday,16:30,407,50
Monday,17:00,407,50
Monday,17:30,407,50
Monday,18:00,407,50
Monday,18:30,407,50
Monday,19:00,407,50
Monday,19:30,407,50
Monday,20:00,407,50
Monday,20:30,407,50
Monday,21:00,407,50
Monday,21:30,407,50
Tuesday,07:00,407,50
Tuesday,07:30,407,50
Tuesday,08:00,407,50
Tuesday,08:30,407,50
Tuesday,09:00,407,50
Tuesday,09:30,407,50
Tuesday,10:00,407,50
Tuesday,10:30,407,50
Tuesday,11:00,407,50
Tuesday,11:30,407,50
Tuesday,12:00,407,50
Tuesday,12:30,407,50
Tuesday,13:00,407,50
Tuesday,13:30,407,50
Tuesday,14:00,407,50
Tuesday,14:30,407,50
Tuesday,15:00,407,50
Tuesday,15:30,407,50
Tuesday,16:00,407,50
Tuesday,16:30,407,50
Tuesday,17:00,407,50
Tuesday,17:30,407,50
Tuesday,18:00,407,50
Tuesday,18:30,407,50
Tuesday,19:00,407,50
Tuesday,19:30,407,50
Tuesday,20:00,407,50
Tuesday,20:30,407,50
Tuesday,21:00,407,50
Tuesday,21:30,407,50
Wednesday,07:00,407,50
Wednesday,07:30,407,50
Wednesday,08:00,407,50
Wednesday,08:30,407,50
Wednesday,09:00,407,50
Wednesday,09:30,407,50
Wednesday,10:00,407,50
Wednesday,10:30,407,50
Wednesday,11:00,407,50
Wednesday,11:30,407,50
Wednesday,12:00,407,50
Wednesday,12:30,407,50
Wednesday,13:00,407,50
Wednesday,13:30,407,50
Wednesday,14:00,407,50
Wednesday,14:30,407,50
Wednesday,15:00,407,50
Wednesday,15:30,407,50
Wednesday,16:00,407,50
Wednesday,16:30,407,50
Wednesday,17:00,407,50
Wednesday,17:30,407,50
Wednesday,18:00,407,50
Wednesday,18:30,407,50
Wednesday,19:00,407,50
Wednesday,19:30,407,50
Wednesday,20:00,407,50
Wednesday,20:30,407,50
Wednesday,21:00,407,50
Wednesday,21:30,407,50
Thursday,07:00,407,50
Thursday,07:30,407,50
Thursday,08:00,407,50
Thursday,08:30,407,50
Thursday,09:00,407,50
Thursday,09:30,407,50
Thursday,10:00,407,50
Thursday,10:30,407,50
Thursday,11:00,407,50
Thursday,11:30,407,50
Thursday,12:00,407,50
Thursday,12:30,407,50
Thursday,13:00,407,50
Thursday,13:30,407,50
Thursday,14:00,407,50
Thursday,14:30,407,50
Thursday,15:00,407,50
Thursday,15:30,407,50
Thursday,16:00,407,50
Thursday,16:30,407,50
Thursday,17:00,407,50
Thursday,17:30,407,50
Thursday,18:00,407,50
Thursday,18:30,407,50
Thursday,19:00,407,50
Thursday,19:30,407,50
Thursday,20:00,407,50
Thursday,20:30,407,50
Thursday,21:00,407,50
Thursday,21:30,407,50
Friday,07:00,407,50
Friday,07:30,407,50
Friday,08:00,407,50
Friday,08:30,407,50
Friday,09:00,407,50
Friday,09:30,407,50
Friday,10:00,407,50
Friday,10:30,407,50
Friday,11:00,407,50
Friday,11:30,407,50
Friday,12:00,407,50
Friday,12:30,407,50
Friday,13:00,407,50
Friday,13:30,407,50
Friday,14:00,407,50
Friday,14:30,407,50
Friday,15:00,407,50
Friday,15:30,407,50
Friday,16:00,407,50
Friday,16:30,407,50
Friday,17:00,407,50
Friday,17:30,407,50
Friday,18:00,407,50
Friday,18:30,407,50
Friday,19:00,407,50
Friday,19:30,407,50
Friday,20:00,407,50
Friday,20:30,407,50
Friday,21:00,407,50
Friday,21:30,407,50
Saturday,07:00,407,50
Saturday,07:30,407,50
Saturday,08:00,407,50
Saturday,08:30,407,50
Saturday,09:00,407,50
Saturday,09:30,407,50
Saturday,10:00,407,50
Saturday,10:30,407,50
Saturday,11:00,407,50
Saturday,11:30,407,50
Saturday,12:00,407,50
Saturday,12:30,407,50
Saturday,13:00,407,50
Saturday,13:30,407,50
Saturday,14:00,407,50
Saturday,14:30,407,50
Saturday,15:00,407,50
Saturday,15:30,407,50
Saturday,16:00,407,50
Saturday,16:30,407,50
Saturday,17:00,407,50
Saturday,17:30,407,50
Saturday,18:00,407,50
Saturday,18:30,407,50
Saturday,19:00,407,50
Saturday,19:30,407,50
Saturday,20:00,407,50
Saturday,20:30,407,50
Saturday,21:00,407,50
Saturday,21:30,407,50
Monday,07:00,408,50
Monday,07:30,408,50
Monday,08:00,408,50
Monday,08:30,408,50
Monday,09:00,408,50
Monday,09:30,408,50
Monday,10:00,408,50
Monday,10:30,408,50
Monday,11:00,408,50
Monday,11:30,408,50
Monday,12:00,408,50
Monday,12:30,408,50
Monday,13:00,408,50
Monday,13:30,408,50
Monday,14:00,408,50
Monday,14:30,408,50
Monday,15:00,408,50
Monday,15:30,408,50
Monday,16:00,408,50
Monday,16:30,408,50
Monday,17:00,408,50
Monday,17:30,408,50
Monday,18:00,408,50
Monday,18:30,408,50
Monday,19:00,408,50
Monday,19:30,408,50
Monday,20:00,408,50
Monday,20:30,408,50
Monday,21:00,408,50
Monday,21:30,408,50
Tuesday,07:00,408,50
Tuesday,07:30,408,50
Tuesday,08:00,408,50
Tuesday,08:30,408,50
Tuesday,09:00,408,50
Tuesday,09:30,408,50
Tuesday,10:00,408,50
Tuesday,10:30,408,50
Tuesday,11:00,408,50
Tuesday,11:30,408,50
Tuesday,12:00,408,50
Tuesday,12:30,408,50
Tuesday,13:00,408,50
Tuesday,13:30,408,50
Tuesday,14:00,408,50
Tuesday,14:30,408,50
Tuesday,15:00,408,50
Tuesday,15:30,408,50
Tuesday,16:00,408,50
Tuesday,16:30,408,50
Tuesday,17:00,408,50
Tuesday,17:30,408,50
Tuesday,18:00,408,50
Tuesday,18:30,408,50
Tuesday,19:00,408,50
Tuesday,19:30,408,50
Tuesday,20:00,408,50
Tuesday,20:30,408,50
Tuesday,21:00,408,50
Tuesday,21:30,408,50
Wednesday,07:00,408,50
Wednesday,07:30,408,50
Wednesday,08:00,408,50
Wednesday,08:30,408,50
Wednesday,09:00,408,50
Wednesday,09:30,408,50
Wednesday,10:00,408,50
Wednesday,10:30,408,50
Wednesday,11:00,408,50
Wednesday,11:30,408,50
Wednesday,12:00,408,50
Wednesday,12:30,408,50
Wednesday,13:00,408,50
Wednesday,13:30,408,50
Wednesday,14:00,408,50
Wednesday,14:30,408,50
Wednesday,15:00,408,50
Wednesday,15:30,408,50
Wednesday,16:00,408,50
Wednesday,16:30,408,50
Wednesday,17:00,408,50
Wednesday,17:30,408,50
Wednesday,18:00,408,50
Wednesday,18:30,408,50
Wednesday,19:00,408,50
Wednesday,19:30,408,50
Wednesday,20:00,408,50
Wednesday,20:30,408,50
Wednesday,21:00,408,50
Wednesday,21:30,408,50
Thursday,07:00,408,50
Thursday,07:30,408,50
Thursday,08:00,408,50
Thursday,08:30,408,50
Thursday,09:00,408,50
Thursday,09:30,408,50
Thursday,10:00,408,50
Thursday,10:30,408,50
Thursday,11:00,408,50
Thursday,11:30,408,50
Thursday,12:00,408,50
Thursday,12:30,408,50
Thursday,13:00,408,50
Thursday,13:30,408,50
Thursday,14:00,408,50
Thursday,14:30,408,50
Thursday,15:00,408,50
Thursday,15:30,408,50
Thursday,16:00,408,50
Thursday,16:30,408,50
Thursday,17:00,408,50
Thursday,17:30,408,50
Thursday,18:00,408,50
Thursday,18:30,408,50
Thursday,19:00,408,50
Thursday,19:30,408,50
Thursday,20:00,408,50
Thursday,20:30,408,50
Thursday,21:00,408,50
Thursday,21:30,408,50
Friday,07:00,408,50
Friday,07:30,408,50
Friday,08:00,408,50
Friday,08:30,408,50
Friday,09:00,408,50
Friday,09:30,408,50
Friday,10:00,408,50
Friday,10:30,408,50
Friday,11:00,408,50
Friday,11:30,408,50
Friday,12:00,408,50
Friday,12:30,408,50
Friday,13:00,408,50
Friday,13:30,408,50
Friday,14:00,408,50
Friday,14:30,408,50
Friday,15:00,408,50
Friday,15:30,408,50
Friday,16:00,408,50
Friday,16:30,408,50
Friday,17:00,408,50
Friday,17:30,408,50
Friday,18:00,408,50
Friday,18:30,408,50
Friday,19:00,408,50
Friday,19:30,408,50
Friday,20:00,408,50
Friday,20:30,408,50
Friday,21:00,408,50
Friday,21:30,408,50
Saturday,07:00,408,50
Saturday,07:30,408,50
Saturday,08:00,408,50
Saturday,08:30,408,50
Saturday,09:00,408,50
Saturday,09:30,408,50
Saturday,10:00,408,50
Saturday,10:30,408,50
Saturday,11:00,408,50
Saturday,11:30,408,50
Saturday,12:00,408,50
Saturday,12:30,408,50
Saturday,13:00,408,50
Saturday,13:30,408,50
Saturday,14:00,408,50
Saturday,14:30,408,50
Saturday,15:00,408,50
Saturday,15:30,408,50
Saturday,16:00,408,50
Saturday,16:30,408,50
Saturday,17:00,408,50
Saturday,17:30,408,50
Saturday,18:00,408,50
Saturday,18:30,408,50
Saturday,19:00,408,50
Saturday,19:30,408,50
Saturday,20:00,408,50
Saturday,20:30,408,50
Saturday,21:00,408,50
Saturday,21:30,408,50
Monday,07:00,409,50
Monday,07:30,409,50
Monday,08:00,409,50
Monday,08:30,409,50
Monday,09:00,409,50
Monday,09:30,409,50
Monday,10:00,409,50
Monday,10:30,409,50
Monday,11:00,409,50
Monday,11:30,409,50
Monday,12:00,409,50
Monday,12:30,409,50
Monday,13:00,409,50
Monday,13:30,409,50
Monday,14:00,409,50
Monday,14:30,409,50
Monday,15:00,409,50
Monday,15:30,409,50
Monday,16:00,409,50
Monday,16:30,409,50
Monday,17:00,409,50
Monday,17:30,409,50
Monday,18:00,409,50
Monday,18:30,409,50
Monday,19:00,409,50
Monday,19:30,409,50
Monday,20:00,409,50
Monday,20:30,409,50
Monday,21:00,409,50
Monday,21:30,409,50
Tuesday,07:00,409,50
Tuesday,07:30,409,50
Tuesday,08:00,409,50
Tuesday,08:30,409,50
Tuesday,09:00,409,50
Tuesday,09:30,409,50
Tuesday,10:00,409,50
Tuesday,10:30,409,50
Tuesday,11:00,409,50
Tuesday,11:30,409,50
Tuesday,12:00,409,50
Tuesday,12:30,409,50
Tuesday,13:00,409,50
Tuesday,13:30,409,50
Tuesday,14:00,409,50
Tuesday,14:30,409,50
Tuesday,15:00,409,50
Tuesday,15:30,409,50
Tuesday,16:00,409,50
Tuesday,16:30,409,50
Tuesday,17:00,409,50
Tuesday,17:30,409,50
Tuesday,18:00,409,50
Tuesday,18:30,409,50
Tuesday,19:00,409,50
Tuesday,19:30,409,50
Tuesday,20:00,409,50
Tuesday,20:30,409,50
Tuesday,21:00,409,50
Tuesday,21:30,409,50
Wednesday,07:00,409,50
Wednesday,07:30,409,50
Wednesday,08:00,409,50
Wednesday,08:30,409,50
Wednesday,09:00,409,50
Wednesday,09:30,409,50
Wednesday,10:00,409,50
Wednesday,10:30,409,50
Wednesday,11:00,409,50
Wednesday,11:30,409,50
Wednesday,12:00,409,50
Wednesday,12:30,409,50
Wednesday,13:00,409,50
Wednesday,13:30,409,50
Wednesday,14:00,409,50
Wednesday,14:30,409,50
Wednesday,15:00,409,50
Wednesday,15:30,409,50
Wednesday,16:00,409,50
Wednesday,16:30,409,50
Wednesday,17:00,409,50
Wednesday,17:30,409,50
Wednesday,18:00,409,50
Wednesday,18:30,409,50
Wednesday,19:00,409,50
Wednesday,19:30,409,50
Wednesday,20:00,409,50
Wednesday,20:30,409,50
Wednesday,21:00,409,50
Wednesday,21:30,409,50
Thursday,07:00,409,50
Thursday,07:30,409,50
Thursday,08:00,409,50
Thursday,08:30,409,50
Thursday,09:00,409,50
Thursday,09:30,409,50
Thursday,10:00,409,50
Thursday,10:30,409,50
Thursday,11:00,409,50
Thursday,11:30,409,50
Thursday,12:00,409,50
Thursday,12:30,409,50
Thursday,13:00,409,50
Thursday,13:30,409,50
Thursday,14:00,409,50
Thursday,14:30,409,50
Thursday,15:00,409,50
Thursday,15:30,409,50
Thursday,16:00,409,50
Thursday,16:30,409,50
Thursday,17:00,409,50
Thursday,17:30,409,50
Thursday,18:00,409,50
Thursday,18:30,409,50
Thursday,19:00,409,50
Thursday,19:30,409,50
Thursday,20:00,409,50
Thursday,20:30,409,50
Thursday,21:00,409,50
Thursday,21:30,409,50
Friday,07:00,409,50
Friday,07:30,409,50
Friday,08:00,409,50
Friday,08:30,409,50
Friday,09:00,409,50
Friday,09:30,409,50
Friday,10:00,409,50
Friday,10:30,409,50
Friday,11:00,409,50
Friday,11:30,409,50
Friday,12:00,409,50
Friday,12:30,409,50
Friday,13:00,409,50
Friday,13:30,409,50
Friday,14:00,409,50
Friday,14:30,409,50
Friday,15:00,409,50
Friday,15:30,409,50
Friday,16:00,409,50
Friday,16:30,409,50
Friday,17:00,409,50
Friday,17:30,409,50
Friday,18:00,409,50
Friday,18:30,409,50
Friday,19:00,409,50
Friday,19:30,409,50
Friday,20:00,409,50
Friday,20:30,409,50
Friday,21:00,409,50
Friday,21:30,409,50
Saturday,07:00,409,50
Saturday,07:30,409,50
Saturday,08:00,409,50
Saturday,08:30,409,50
Saturday,09:00,409,50
Saturday,09:30,409,50
Saturday,10:00,409,50
Saturday,10:30,409,50
Saturday,11:00,409,50
Saturday,11:30,409,50
Saturday,12:00,409,50
Saturday,12:30,409,50
Saturday,13:00,409,50
Saturday,13:30,409,50
Saturday,14:00,409,50
Saturday,14:30,409,50
Saturday,15:00,409,50
Saturday,15:30,409,50
Saturday,16:00,409,50
Saturday,16:30,409,50
Saturday,17:00,409,50
Saturday,17:30,409,50
Saturday,18:00,409,50
Saturday,18:30,409,50
Saturday,19:00,409,50
Saturday,19:30,409,50
Saturday,20:00,409,50
Saturday,20:30,409,50
Saturday,21:00,409,50
Saturday,21:30,409,50
Monday,07:00,410,50
Monday,07:30,410,50
Monday,08:00,410,50
Monday,08:30,410,50
Monday,09:00,410,50
Monday,09:30,410,50
Monday,10:00,410,50
Monday,10:30,410,50
Monday,11:00,410,50
Monday,11:30,410,50
Monday,12:00,410,50
Monday,12:30,410,50
Monday,13:00,410,50
Monday,13:30,410,50
Monday,14:00,410,50
Monday,14:30,410,50
Monday,15:00,410,50
Monday,15:30,410,50
Monday,16:00,410,50
Monday,16:30,410,50
Monday,17:00,410,50
Monday,17:30,410,50
Monday,18:00,410,50
Monday,18:30,410,50
Monday,19:00,410,50
Monday,19:30,410,50
Monday,20:00,410,50
Monday,20:30,410,50
Monday,21:00,410,50
Monday,21:30,410,50
Tuesday,07:00,410,50
Tuesday,07:30,410,50
Tuesday,08:00,410,50
Tuesday,08:30,410,50
Tuesday,09:00,410,50
Tuesday,09:30,410,50
Tuesday,10:00,410,50
Tuesday,10:30,410,50
Tuesday,11:00,410,50
Tuesday,11:30,410,50
Tuesday,12:00,410,50
Tuesday,12:30,410,50
Tuesday,13:00,410,50
Tuesday,13:30,410,50
Tuesday,14:00,410,50
Tuesday,14:30,410,50
Tuesday,15:00,410,50
Tuesday,15:30,410,50
Tuesday,16:00,410,50
Tuesday,16:30,410,50
Tuesday,17:00,410,50
Tuesday,17:30,410,50
Tuesday,18:00,410,50
Tuesday,18:30,410,50
Tuesday,19:00,410,50
Tuesday,19:30,410,50
Tuesday,20:00,410,50
Tuesday,20:30,410,50
Tuesday,21:00,410,50
Tuesday,21:30,410,50
Wednesday,07:00,410,50
Wednesday,07:30,410,50
Wednesday,08:00,410,50
Wednesday,08:30,410,50
Wednesday,09:00,410,50
Wednesday,09:30,410,50
Wednesday,10:00,410,50
Wednesday,10:30,410,50
Wednesday,11:00,410,50
Wednesday,11:30,410,50
Wednesday,12:00,410,50
Wednesday,12:30,410,50
Wednesday,13:00,410,50
Wednesday,13:30,410,50
Wednesday,14:00,410,50
Wednesday,14:30,410,50
Wednesday,15:00,410,50
Wednesday,15:30,410,50
Wednesday,16:00,410,50
Wednesday,16:30,410,50
Wednesday,17:00,410,50
Wednesday,17:30,410,50
Wednesday,18:00,410,50
Wednesday,18:30,410,50
Wednesday,19:00,410,50
Wednesday,19:30,410,50
Wednesday,20:00,410,50
Wednesday,20:30,410,50
Wednesday,21:00,410,50
Wednesday,21:30,410,50
Thursday,07:00,410,50
Thursday,07:30,410,50
Thursday,08:00,410,50
Thursday,08:30,410,50
Thursday,09:00,410,50
Thursday,09:30,410,50
Thursday,10:00,410,50
Thursday,10:30,410,50
Thursday,11:00,410,50
Thursday,11:30,410,50
Thursday,12:00,410,50
Thursday,12:30,410,50
Thursday,13:00,410,50
Thursday,13:30,410,50
Thursday,14:00,410,50
Thursday,14:30,410,50
Thursday,15:00,410,50
Thursday,15:30,410,50
Thursday,16:00,410,50
Thursday,16:30,410,50
Thursday,17:00,410,50
Thursday,17:30,410,50
Thursday,18:00,410,50
Thursday,18:30,410,50
Thursday,19:00,410,50
Thursday,19:30,410,50
Thursday,20:00,410,50
Thursday,20:30,410,50
Thursday,21:00,410,50
Thursday,21:30,410,50
Friday,07:00,410,50
Friday,07:30,410,50
Friday,08:00,410,50
Friday,08:30,410,50
Friday,09:00,410,50
Friday,09:30,410,50
Friday,10:00,410,50
Friday,10:30,410,50
Friday,11:00,410,50
Friday,11:30,410,50
Friday,12:00,410,50
Friday,12:30,410,50
Friday,13:00,410,50
Friday,13:30,410,50
Friday,14:00,410,50
Friday,14:30,410,50
Friday,15:00,410,50
Friday,15:30,410,50
Friday,16:00,410,50
Friday,16:30,410,50
Friday,17:00,410,50
Friday,17:30,410,50
Friday,18:00,410,50
Friday,18:30,410,50
Friday,19:00,410,50
Friday,19:30,410,50
Friday,20:00,410,50
Friday,20:30,410,50
Friday,21:00,410,50
Friday,21:30,410,50
Saturday,07:00,410,50
Saturday,07:30,410,50
Saturday,08:00,410,50
Saturday,08:30,410,50
Saturday,09:00,410,50
Saturday,09:30,410,50
Saturday,10:00,410,50
Saturday,10:30,410,50
Saturday,11:00,410,50
Saturday,11:30,410,50
Saturday,12:00,410,50
Saturday,12:30,410,50
Saturday,13:00,410,50
Saturday,13:30,410,50
Saturday,14:00,410,50
Saturday,14:30,410,50
Saturday,15:00,410,50
Saturday,15:30,410,50
Saturday,16:00,410,50
Saturday,16:30,410,50
Saturday,17:00,410,50
Saturday,17:30,410,50
Saturday,18:00,410,50
Saturday,18:30,410,50
Saturday,19:00,410,50
Saturday,19:30,410,50
Saturday,20:00,410,50
Saturday,20:30,410,50
Saturday,21:00,410,50
Saturday,21:30,410,50
Monday,07:00,411,50
Monday,07:30,411,50
Monday,08:00,411,50
Monday,08:30,411,50
Monday,09:00,411,50
Monday,09:30,411,50
